x,y,OBJECTID_1,OBJECTID,SETL_CODE,MGLSDE_LOC,MGLSDE_L_1,MGLSDE_L_2,MGLSDE_L_3,MGLSDE_L_4,lat,lon
3930183.627,3844248.611,1008,1008,7700,עפולה,38500,16,"20000-49999 תושבים,ישובים יהודים",AFULA,32.5305314115563,35.2913939120300
3892180.441,3825562.977,1009,1009,7800,פרדס חנה-כרכור,28800,16,"20000-49999 תושבים,ישובים יהודים",PARDES HANNA-KARKUR,32.3724111438219,34.9880288749365
3883202.561,3774834.122,1010,1010,7900,פתח תקווה,172600,14,"100000-199999 תושבים,ישובים יהודים",PETAH TIQWA,31.9431369804667,34.9162177969274
3905105.003,3873896.829,1011,1011,8200,קריית מוצקין,39400,16,"20000-49999 תושבים,ישובים יהודים",QIRYAT MOTZKIN,32.7814184853846,35.0913115570722
3872542.338,3759654.709,1012,1012,8300,ראשון לציון,211600,10,ראשון לציון,RISHON LEZIYYON,31.8146868149191,34.8308788718980
3875011.293,3749648.045,1013,1013,8400,רחובות,98800,15,"50000-99999 תושבים,ישובים יהודים",REHOVOT,31.7300091235800,34.8506506350362
3881661.948,3754203.054,1014,1014,8500,רמלה,62800,15,"50000-99999 תושבים,ישובים יהודים",RAMLA,31.7685541999143,34.9038894243265
3877014.363,3772238.217,1015,1015,8600,רמת גן,126600,14,"100000-199999 תושבים,ישובים יהודים",RAMAT GAN,31.9211700934313,34.8666884732927
3882120.915,3787983.021,1016,1016,8700,רעננה,68900,15,"50000-99999 תושבים,ישובים יהודים",RA'ANNANA,32.0544046748174,34.9075623612446
3915332.981,3869506.793,1017,1017,8800,שפרעם,30300,26,"20000-49999 תושבים,ישובים לא יהודים",SHEFAR'AM,32.7442694266167,35.1729644203422
3917893.399,3876091.768,1018,1018,8900,טמרה,24000,26,"20000-49999 תושבים,ישובים לא יהודים",TAMRA,32.7999923427600,35.1933937672908
3872405.294,3666130.177,1019,1019,9000,באר שבע,181500,14,"100000-199999 תושבים,ישובים יהודים",BE'ER SHEVA,31.0232700670009,34.8297812871866
3906748.526,3896925.717,1020,1020,9100,נהרייה,47400,16,"20000-49999 תושבים,ישובים יהודים",NAHARIYYA,32.9762919288600,35.1044370937572
3951521.879,3828337.476,1021,1021,9200,בית שאן,15900,17,"10000-19999 תושבים,ישובים יהודים",BET SHE'AN,32.3958893150980,35.4612954908645
3890824.757,3837929.673,1022,1022,9300,זכרון יעקב,14300,17,"10000-19999 תושבים,ישובים יהודים",ZIKHRON YA'AQOV,32.4770597301275,34.9771887322616
3883960.857,3767349.598,1023,1023,9400,יהוד,22000,16,"20000-49999 תושבים,ישובים יהודים",YEHUD,31.8798019626803,34.9222852826273
3906410.34,3873421.518,1024,1024,9500,קריית ביאליק,37100,16,"20000-49999 תושבים,ישובים יהודים",QIRYAT BIALIK,32.7773963356047,35.1017364167000
3904181.556,3875233.206,1025,1025,9600,קריית ים,38700,16,"20000-49999 תושבים,ישובים יהודים",QIRYAT YAM,32.7927270816557,35.0839359002987
3883495.479,3783579.764,1026,1026,9700,הוד השרון,38600,16,"20000-49999 תושבים,ישובים יהודים",HOD HASHARON,32.0171437394119,34.9185616194922
3890247.771,3832588.826,1027,1027,9800,בנימינה,2540,18,"2000-9999 תושבים,ישובים יהודים",BINYAMINA-GIVAT ADA,32.4318647903860,34.9725747329000
3914974.106,3566593.782,1028,1028,1262, ,0,0, , ,30.1809801558071,35.1701006248512
3898010.837,3526318.51,1029,1029,1267, ,0,0, , ,29.8401655669799,35.0346348270314
3887835.448,3713714.545,1030,1030,1325, ,0,0, , ,31.4259351754854,34.9532815821896
3892071.789,3651015.195,1031,1031,1342, ,0,0, , ,30.8953651332600,34.9871601296490
3867014.222,3677543.371,1032,1032,1346, ,0,0, , ,31.1198499991085,34.7865938543815
3886643.137,3669794.601,1033,1033,1359, ,0,0, , ,31.0542789029519,34.9437443148265
3893171.821,3665979.127,1034,1034,1360, ,0,0, , ,31.0219918626777,34.9959552213056
3881926.069,3810690.32,1035,1035,1361, ,0,0, , ,32.2465567915273,34.9060030998341
3855772.648,3728703.266,1036,1036,1419, ,0,0, , ,31.5527716839710,34.6964749386832
3862482.592,3675081.646,1037,1037,2021, ,0,0, , ,31.0990185657511,34.7502760439433
3908789.001,3790232.311,1038,1038,3041, ,0,0, , ,32.0734384600581,35.1207302013292
3903720.326,3817178.927,1039,1039,3042, ,0,0, , ,32.3014642231074,35.0802517940572
3924035.211,3787076.061,1040,1040,3046, ,0,0, , ,32.0467298572138,35.2423804434923
3903740.894,3706889.133,1041,1041,3068, ,0,0, , ,31.3681776543000,35.0804160862009
3910768.162,3797750.604,1042,1042,3069, ,0,0, , ,32.1370592320242,35.1365310089816
3903450.282,3746196.761,1043,1043,3070, ,0,0, , ,31.7008039076694,35.0780947344514
3921373.348,3724138.737,1044,1044,3073, ,0,0, , ,31.5141460445722,35.2211527702656
3901312.041,3748626.647,1045,1045,3075, ,0,0, , ,31.7213659180126,35.0610130877166
3891969.763,3699301.435,1046,1046,3076, ,0,0, , ,31.3039695686247,34.9863443628426
3901725.523,3691316.803,1047,1047,3079, ,0,0, , ,31.2364025716735,35.0643164957299
3913741.347,3714127.262,1048,1048,3080, ,0,0, , ,31.4294276372617,35.1602626536457
3933589.066,3787138.371,1049,1049,3081, ,0,0, , ,32.0472571363367,35.3185299949244
3936465.379,3825530.164,1050,1050,3082, ,0,0, , ,32.3721334784412,35.3414435564538
3926798.934,3781587.163,1051,1051,3085, ,0,0, , ,32.0002820873797,35.2644152855935
3928526.443,3782329.667,1052,1052,3086, ,0,0, , ,32.0065652526299,35.2781858558552
3922896.399,3753767.509,1053,1053,3088, ,0,0, , ,31.7648685633678,35.2332993058611
3909388.534,3759926.112,1054,1054,3089, ,0,0, , ,31.8169834615270,35.1255169117124
3928582.118,3790495.373,1055,1055,3090, ,0,0, , ,32.0756645252299,35.2786296290078
3908997.455,3807302.612,1056,1056,3091, ,0,0, , ,32.2178895632585,35.1223945416981
3904144.94,3753984.066,1057,1057,3092, ,0,0, , ,31.7667010933384,35.0836434352130
3913535.427,3700460.524,1058,1058,3093, ,0,0, , ,31.3137779237949,35.1586192126200
3949523.782,3814142.887,1059,1059,3095, ,0,0, , ,32.2757728588950,35.4453993034000
3915650.245,3761631.381,1060,1060,3096, ,0,0, , ,31.8314136727555,35.1754960812374
3907209.391,3772978.803,1061,1061,3097, ,0,0, , ,31.9274370310915,35.1081173304222
3925131.619,3823036.947,1062,1062,3102, ,0,0, , ,32.3510355523303,35.2511226039489
3930001.236,3807537,1063,1063,3137, ,0,0, , ,32.2198729866100,35.2899403208100
3932053.13,3776631.547,1064,1064,3139, ,0,0, , ,31.9583470228139,35.3062919501163
3914158.897,3762960.698,1065,1065,3142, ,0,0, , ,31.8426625258407,35.1635950013794
3901454.541,3758482.208,1066,1066,3655, ,0,0, , ,31.8047649620792,35.0621515702005
3840776.464,3703493.635,1067,1067,5103, ,0,0, , ,31.3394445073710,34.5761232899472
3822154.497,3677270.855,1068,1068,5104, ,0,0, , ,31.1175439336470,34.4264607287112
3824652.084,3685127.745,1069,1069,5405, ,0,0, , ,31.1840299587377,34.4465471784589
3816858.272,3672849.136,1070,1070,5407, ,0,0, , ,31.0801267753928,34.3838527216724
3830997.91,3695231.306,1071,1071,5408, ,0,0, , ,31.2695276030982,34.4975634838400
3820557.469,3682256.094,1072,1072,5410, ,0,0, , ,31.1597296776387,34.4136146704900
3819706.808,3681533.307,1073,1073,5423, ,0,0, , ,31.1536133583771,34.4067714882460
3818410.761,3681378.309,1074,1074,5424, ,0,0, , ,31.1523017450940,34.3963444264589
3812807.917,3674673.523,1075,1075,5425, ,0,0, , ,31.0955649738000,34.3512549027673
3815631.096,3678655.879,1076,1076,5427, ,0,0, , ,31.1292641833935,34.3739774047449
3815569.274,3677440.073,1077,1077,5429, ,0,0, , ,31.1189758802755,34.3734798839700
3813635.987,3676595.571,1078,1078,5431, ,0,0, , ,31.1118295944885,34.3579202240279
3813345.145,3675639.096,1079,1079,5432, ,0,0, , ,31.1037357772079,34.3555792236741
3810833.505,3673764.312,1080,1080,5433, ,0,0, , ,31.0878711096611,34.3353605457367
3811392.459,3674648.535,1081,1081,5434, ,0,0, , ,31.0953535230600,34.3398604867437
3915519.351,3866492.524,1082,1082,1199,עדי,1640,37,ישובים קהילתיים,ADI,32.7187622891120,35.1744515985732
3897724.411,3750013.464,1083,1083,1200,מודיעין-מכבים-רעות,530790,16,"20000-49999 תושבים,ישובים יהודים",MODI'IN-MAKKABBIM-RE'UT,31.7331013455741,35.0323457868259
3936233.195,3883637.679,1084,1084,1201,כמון,506,37,ישובים קהילתיים,KAMMON,32.8638468207000,35.3395941200078
3932886.127,3882985.989,1085,1085,1202,מכמנים,229,37,ישובים קהילתיים,MIKHMANNIM,32.8583321320428,35.3129293121043
3936894.009,3874867.496,1086,1086,1203,הררית,224,37,ישובים קהילתיים,HARARIT,32.7896323925215,35.3448576647096
3922445.328,3882537.888,1087,1087,1204,גילון,906,37,ישובים קהילתיים,GILON,32.8545402451944,35.2297021171438
3918090.557,3900420.839,1088,1088,1205,מנות,343,31,מושבים (כפרים שיתופיים) (ב),MANOT,33.0058681000741,35.1949666850575
3924059.696,3890942.254,1089,1089,1206,גיתה,220,37,ישובים קהילתיים,GITTA,32.9256590851832,35.2425756793386
3928121.846,3887656.478,1090,1090,1207,לבון,0,0,ללא סוג,LAVON,32.8978544199591,35.2749608540050
3923346.827,3900065.453,1091,1091,1208,הילה,397,37,ישובים קהילתיים,HILLA,33.0028607793948,35.2368912260237
3932713.932,3889557.972,1092,1092,1209,חרשים,165,37,ישובים קהילתיים,HARASHIM,32.9139451088417,35.3115572890979
3952903.25,3881013.922,1093,1093,1210,כחל,357,31,מושבים (כפרים שיתופיים) (ב),KAHAL,32.8416442448970,35.4722836088930
3949064.25,3881806.35,1094,1094,1211,קדרים,110,33,קיבוצים,QADDARIM,32.8483498787473,35.4417430309369
3954598.596,3894989.075,1095,1095,1212,עמוקה,216,37,ישובים קהילתיים,AMUQQA,32.9599038041400,35.4857674454057
3942660.402,3898752.54,1096,1096,1213,צבעון,85,33,קיבוצים,ZIV'ON,32.9917507382651,35.3907756815522
3944152.525,3878134.391,1097,1097,1214,טפחות,255,31,מושבים (כפרים שיתופיים) (ב),TEFAHOT,32.8172772861128,35.4026537999332
3923968.2,3903257.787,1098,1098,1219,גורנות הגליל,181,35,ישובים כפריים יהודים אחרים,GORNOT HAGALIL,33.0298747236045,35.2418461083089
3887019.539,3786625.743,1099,1099,6900,כפר סבא,77800,15,"50000-99999 תושבים,ישובים יהודים",KEFAR SAVA,32.0429192075005,34.9467552490133
3952014.583,3890867.611,1100,1100,8000,צפת,26400,16,"20000-49999 תושבים,ישובים יהודים",ZEFAT,32.9250274491057,35.4652148518210
3928145.438,3900393.773,1101,1101,1220,אבירים,182,37,ישובים קהילתיים,ABBIRIM,33.0056390693853,35.2751489092000
3924239.048,3882416.724,1102,1102,1221,צורית,701,37,ישובים קהילתיים,ZURIT,32.8535149441763,35.2440057910886
3918496.236,3873641.822,1103,1103,1222,"מצפה אבי""ב",582,37,ישובים קהילתיים,MIZPE AVIV,32.7792605786860,35.1982030978572
3822306.656,3660341.198,1104,1104,1223,שדי אברהם,165,31,מושבים (כפרים שיתופיים) (ב),SEDE AVRAHAM,30.9742829713412,34.4276845702700
3895593.141,3792389.374,1105,1105,1224,כוכב יאיר,4840,18,"2000-9999 תושבים,ישובים יהודים",KOKHAV YA'IR,32.0916918039600,35.0153115030161
3947817.358,3875470.94,1106,1106,1225,רביד,48,33,קיבוצים,RAVID,32.7947388117554,35.4318213985687
3926293.261,3879137.268,1107,1107,1226,יובלים,974,37,ישובים קהילתיים,YUVALLIM,32.8257637577400,35.2603840055144
3821244.525,3659644.957,1108,1108,1227,יתד,180,31,מושבים (כפרים שיתופיים) (ב),YATED,30.9683912905800,34.4191413768941
3947215.594,3878646.548,1109,1109,1229,כלנית,206,31,מושבים (כפרים שיתופיים) (ב),KALLANIT,32.8216112239200,35.4270327217260
3951003.547,3877245.948,1110,1110,1230,לבנים,397,31,מושבים (כפרים שיתופיים) (ב),LIVNIM,32.8097591650042,35.4571720728108
3824477.32,3661564.855,1111,1111,1231,פרי גן,138,31,מושבים (כפרים שיתופיים) (ב),PERI GAN,30.9846377187385,34.4451418073337
3820441.05,3657339.728,1112,1112,1232,יבול,148,31,מושבים (כפרים שיתופיים) (ב),YEVUL,30.9488841484561,34.4126781638342
3925021.956,3881131.866,1113,1113,1235,שורשים,234,32,מושבים שיתופיים,SHORASHIM,32.8426423041674,35.2502482437850
3894507.101,3782556.25,1114,1114,1236,נירית,975,37,ישובים קהילתיים,NIRIT,32.0084826338100,35.0066300854470
3825062.272,3658742.029,1115,1115,1237,תלמי יוסף,187,31,מושבים (כפרים שיתופיים) (ב),TALME YOSEF,30.9607505972331,34.4498456489462
3822957.55,3663589.062,1116,1116,1238,סופה,252,33,קיבוצים,SUFA,31.0017668240754,34.4329196202139
3821110.966,3662692.654,1117,1117,1239,חולית,117,33,קיבוצים,HOLIT,30.9941813039382,34.4180670496670
3834885.74,3669354.16,1118,1118,1240,עין הבשור,453,31,מושבים (כפרים שיתופיים) (ב),EN HABESOR,31.0505518356151,34.5288056335081
3823573.946,3658074.546,1119,1119,1241,דקל,99,31,מושבים (כפרים שיתופיים) (ב),DEQEL,30.9551022725730,34.4378769441180
3845090.009,3706668.096,1120,1120,1242,נתיב העשרה,643,31,מושבים (כפרים שיתופיים) (ב),NETIV HAASARA,31.3663072076903,34.6107572143076
3936506.035,3881246.622,1121,1121,1245,סלמה,1700,45,ישובים כפריים אחרים לא יהודים,SALLAMA,32.8436133819544,35.3417673966245
3920803.51,3908250.624,1122,1122,1246,עראמשה,1070,45,ישובים כפריים אחרים לא יהודים,ARAMSHA,33.0721247564483,35.2166078328023
3904173.278,3825367.901,1123,1123,1247,קציר-חריש,3500,18,"2000-9999 תושבים,ישובים יהודים",QAZIR-HARISH,32.3707603874242,35.0838697835300
3897490.811,3477133.998,1124,1124,1248,אליפז,45,33,קיבוצים,ELIFAZ,29.4239598361615,35.0304788808263
3915581.696,3863959.185,1125,1125,1249,הרדוף,322,33,קיבוצים,HARDUF,32.6973248467436,35.1749490870141
3957540.114,3883268.483,1126,1126,1252,כורזים,427,31,מושבים (כפרים שיתופיים) (ב),KORAZIM,32.8607226331341,35.5091579657900
3960001.181,3882569.998,1127,1127,1253,אמנון,377,31,מושבים (כפרים שיתופיים) (ב),AMNUN,32.8548119656448,35.5287234294632
3903725.415,3741287.457,1128,1128,1254,נטף,392,37,ישובים קהילתיים,NATAF,31.6592607439901,35.0802924450357
3913481.494,3891543.769,1129,1129,1256,אשרת,563,37,ישובים קהילתיים,ASHERAT,32.9307491814712,35.1581887723707
3923338.273,3866732.208,1130,1130,1257,חנתון,84,33,קיבוצים,HANNATON,32.7207905292222,35.2368230086617
3943330.851,3874549.279,1131,1131,1258,מסד,349,37,ישובים קהילתיים,MASSAD,32.7869396005780,35.3961130104932
3893751.933,3739406.765,1132,1132,1259,נווה שלום,146,35,ישובים כפריים יהודים אחרים,NEWE SHALOM,31.6433460807687,35.0005930627155
3861637.241,3639603.642,1133,1133,1260,רתמים,205,33,קיבוצים,RETAMIM,30.7987990826704,34.7434996017656
3907504.895,3677526.197,1134,1134,1261,הר עמשא,0,0,ללא סוג,HAR AMASA,31.1197046730074,35.1104770061553
3926099.018,3894770.05,1135,1135,1263,כפר ורדים,5030,18,"2000-9999 תושבים,ישובים יהודים",KEFAR WERADIM,32.9580503928534,35.2588354342803
3883512.792,3688928.985,1136,1136,1265,שומרייה,74,33,קיבוצים,SHOMERIYYA,31.2161965414310,34.9187001491226
3896218.99,3491294.89,1137,1137,1266,שחרות,89,37,ישובים קהילתיים,SHAHARUT,29.5437911479896,35.0203139523860
3889525.704,3675164.004,1138,1138,1268,מיתר,6100,18,"2000-9999 תושבים,ישובים יהודים",METAR,31.0997154830993,34.9668002408177
3875479.382,3680898.512,1139,1139,1271,להבים,4770,18,"2000-9999 תושבים,ישובים יהודים",LEHAVIM,31.1482416326400,34.8543986924942
3930889.646,3888708.536,1140,1140,1272,חלוץ,304,37,ישובים קהילתיים,HALUZ,32.9067570693159,35.2970204528538
3933552.323,3833240.358,1141,1141,1274,גן נר,2400,18,"2000-9999 תושבים,ישובים יהודים",GAN NER,32.4373781424944,35.3182372502501
3935251.649,3873706.352,1142,1142,1275,אבטליון,300,37,ישובים קהילתיים,AVTALYON,32.7798066383532,35.3317753191629
3900235.328,3508436.069,1143,1143,1279,נווה חריף,45,33,קיבוצים,NEWE HARIF,29.6888420320557,35.0524104331667
3829128.878,3620331.132,1144,1144,1280,ניצני סיני,184,31,מושבים (כפרים שיתופיים) (ב),NIZZANE SINAY,30.6357125932657,34.4825405231454
3951394.423,3821463.682,1145,1145,1283,תל תאומים,359,37,ישובים קהילתיים,TEL TE'OMIM,32.3377223793814,35.4602815686675
3912457.424,3863379.489,1146,1146,1284,נופית,1910,37,ישובים קהילתיים,NOFIT,32.6924193877341,35.1500152600081
3963857.231,3886017.071,1147,1147,1285,כרכום,613,37,ישובים קהילתיים,KARKOM,32.8839815488719,35.5593706334566
3878268.927,3658443.297,1148,1148,1286,שגב-שלום,5270,28,"2000-9999 תושבים,ישובים לא יהודים",SEGEV-SHALOM,30.9582226892654,34.8767319035307
3923354.38,3858428.058,1149,1149,1288,גבעת אלה,1700,37,ישובים קהילתיים,GIV'AT ELA,32.6505197317182,35.2369514561012
3900231.988,3811171.55,1150,1150,1290,זמר,4770,28,"2000-9999 תושבים,ישובים לא יהודים",ZEMER,32.2506290180608,35.0523837502273
3832902.663,3621147.567,1151,1151,1291,כמהין,165,31,מושבים (כפרים שיתופיים) (ב),KEMEHIN,30.6426213727136,34.5128711375165
3944965.215,3865459.42,1152,1152,1293,גבעת אבני,1870,37,ישובים קהילתיים,GIV'AT AVNI,32.7100200316833,35.4091226129629
3945886.107,3895969.207,1153,1153,1294,אור הגנוז,296,37,ישובים קהילתיים,OR HAGANUZ,32.9681978141493,35.4164521445460
3923237.724,3892667.983,1154,1154,1295,יאנוח-ג'ת,4790,28,"2000-9999 תושבים,ישובים לא יהודים",YANUH-JAT,32.9402624294308,35.2360212026600
3930014.562,3891281.081,1155,1155,1296,כסרא-סמיע,6070,28,"2000-9999 תושבים,ישובים לא יהודים",KISRA-SUMEI,32.9285262826241,35.2900465269100
3943324.682,3884096.94,1156,1156,1297,כפר חנניה,222,37,ישובים קהילתיים,KEFAR HANANYA,32.8677331479093,35.3960639068400
3888902.864,3671577.743,1157,1157,1303,חורה,7570,28,"2000-9999 תושבים,ישובים לא יהודים",HURA,31.0693680832008,34.9618189939400
3890099.238,3763050.811,1158,1158,1304,שוהם,15600,17,"10000-19999 תושבים,ישובים יהודים",SHOHAM,31.8434250716004,34.9713869152227
3890031.397,3801142.378,1159,1159,1308,צורן,5660,18,"2000-9999 תושבים,ישובים יהודים",ZORAN,32.1657608628684,34.9708443909331
3891392.191,3769963.952,1160,1160,1309,אלעד,15100,17,"10000-19999 תושבים,ישובים יהודים",EL'AD,31.9019249619600,34.9817261286233
3899786.247,3752472.461,1161,1161,1310,לפיד,2110,18,"2000-9999 תושבים,ישובים יהודים",LAPPID,31.7539097010814,35.0488221617880
3957024.07,3859661.63,1162,1162,1313,פורייה עילית,529,35,ישובים כפריים יהודים אחרים,PORIYYA ILLIT,32.6609583806105,35.5050548899221
3893172.76,3784145.63,1163,1163,1315,מתן,2670,18,"2000-9999 תושבים,ישובים יהודים",MATTAN,32.0219321701524,34.9959627299937
3910092.426,3828820.543,1164,1164,1316,אל -עריאן,263,45,ישובים כפריים אחרים לא יהודים,AL-ARYAN,32.3999770939262,35.1311365146636
3897676.771,3807158.62,1165,1165,1319,בת חפר,4610,18,"2000-9999 תושבים,ישובים יהודים",BAT HEFER,32.2166710838154,35.0319650511812
3896166.356,3854438.105,1166,1166,1320,עין חוד,0,0,ללא סוג,EIN HOD,32.6167562314962,35.0198932602870
3875724.88,3791414.005,1167,1167,1324,ארסוף,104,35,ישובים כפריים יהודים אחרים,ARSUF,32.0834381058022,34.8563643700322
3933767.027,3848075.832,1168,1168,1330,אחוזת ברק,1040,37,ישובים קהילתיים,AHUZZAT BARAQ,32.5629178519719,35.3199478509558
3934872.293,3883272.159,1169,1169,1331,כמאנה,888,45,ישובים כפריים אחרים לא יהודים,KAMANE,32.8607537455101,35.3287532638310
3931872.899,3882118.423,1170,1170,1332,חוסנייה,476,45,ישובים כפריים אחרים לא יהודים,HUSSNIYYA,32.8509906769681,35.3048557910011
3937642.867,3883868.545,1171,1171,1334,ראס אל-עין,245,45,ישובים כפריים אחרים לא יהודים,RAS AL-EIN,32.8658004401943,35.3508221390987
3923565.964,3859905.797,1172,1172,1337,שמשית,1430,37,ישובים קהילתיים,SHIMSHIT,32.6630245508690,35.2386386749891
3874355.386,3726724.376,1173,1173,1339,אל -עזי,79,45,ישובים כפריים אחרים לא יהודים,AL-AZY,31.5360260574455,34.8453984431621
3926869.185,3892301.446,1174,1174,1722,מגדל תפן,0,0,ללא סוג, ,32.9371607417927,35.2649753205117
3892049.996,3803647.096,1175,1175,2002,תנובות,635,31,מושבים (כפרים שיתופיים) (ב),TENUVOT,32.1869561148800,34.9869858810802
3893663.361,3821932.951,1176,1176,2003,תלמי אלעזר,652,31,מושבים (כפרים שיתופיים) (ב),TALME EL'AZAR,32.3416933890037,34.9998849648718
3895578.438,3816381.011,1177,1177,2008,שדה יצחק,494,31,מושבים (כפרים שיתופיים) (ב),SEDE YIZHAQ,32.2947121579817,35.0151939781723
3962729.495,3927831.337,1178,1178,2009,יובל,345,31,מושבים (כפרים שיתופיים) (ב),YUVAL,33.2378192955452,35.5504086465786
3890422.828,3744923.355,1179,1179,2010,כפר בן נון,368,31,מושבים (כפרים שיתופיים) (ב),KEFAR BIN NUN,31.6900281816603,34.9739746404665
3871920.699,3729536.846,1180,1180,2011,ינון,833,31,מושבים (כפרים שיתופיים) (ב),YINNON,31.5598255387743,34.8259000452293
3866707.458,3729553.839,1181,1181,2012,אורות,420,31,מושבים (כפרים שיתופיים) (ב),OROT,31.5599693407699,34.7841357931693
3850647.612,3684355.968,1182,1182,2014,גבעולים,260,31,מושבים (כפרים שיתופיים) (ב),GIV'OLIM,31.1774990787843,34.6553612095733
3890017.561,3784371.571,1183,1183,2015,שדי חמד,569,31,מושבים (כפרים שיתופיים) (ב),SEDE HEMED,32.0238441164650,34.9707337420502
3948689.923,3822243.501,1184,1184,2016,רוויה,210,31,מושבים (כפרים שיתופיים) (ב),REWAYA,32.3443213043663,35.4387645920976
3888743.497,3815857.938,1185,1185,2018,גבעת חיים (איחוד),801,33,קיבוצים,GIV'AT HAYYIM (IHUD),32.2902858402524,34.9605443993999
3881654.794,3682084.507,1186,1186,2023,להב,398,33,קיבוצים,LAHAV,31.1582776788356,34.9038321717066
3902450.4,3825112.845,1187,1187,2024,אום אל-קוטוף,744,45,ישובים כפריים אחרים לא יהודים,UMM AL-QUTUF,32.3686020671663,35.0701074253040
3958957.553,3837740.963,1188,1188,2026,ירדנה,439,31,מושבים (כפרים שיתופיים) (ב),YARDENA,32.4754628486858,35.5204271028422
3913821.001,3841658.162,1189,1189,2029,מדרך עוז,484,31,מושבים (כפרים שיתופיים) (ב),MIDRAKH OZ,32.5086106955395,35.1608983546646
3871355.194,3718360.351,1190,1190,2030,מנוחה,354,31,מושבים (כפרים שיתופיים) (ב),MENUHA,31.4652485887699,34.8213705677388
3925436.424,3876283.259,1191,1191,1228,רקפת,571,37,ישובים קהילתיים,RAQQEFET,32.8016127617400,35.2535528059200
3888951.783,3699422.389,1192,1192,1233,שקף,214,31,מושבים (כפרים שיתופיים) (ב),SHEQEF,31.3049930900451,34.9622102437471
3921273.17,3856033.163,1193,1193,1244,תמרת,1690,37,ישובים קהילתיים,TIMRAT,32.6302538215630,35.2203537878484
3905970.37,3501837.897,1194,1194,1255,לוטן,135,33,קיבוצים,LOTAN,29.6330074418307,35.0982227993586
3887334.118,3743373.67,1195,1195,1264,כרמי יוסף,1870,35,ישובים כפריים יהודים אחרים,KARME YOSEF,31.6769145442904,34.9492715728512
3943138.216,3822899.091,1196,1196,1282,מירב,312,33,קיבוצים,MERAV,32.3498689907873,35.3945795129940
3911684.062,3885684.389,1197,1197,1292,ג'דיידה-מכר,16300,27,"10000-19999 תושבים,ישובים לא יהודים",JUDEIDE-MAKER,32.8811663489713,35.1438422653600
3916478.159,3898901.304,1198,1198,1314,נווה זיו,227,37,ישובים קהילתיים,NEWE ZIV,32.9930095998399,35.1821022474450
3895025.939,3746205.883,1199,1199,1333,נוף איילון,2130,18,"2000-9999 תושבים,ישובים יהודים",NOF AYYALON,31.7008811037976,35.0107775927855
3887477.424,3757040.598,1200,1200,2013,בן שמן (מושב),550,31,מושבים (כפרים שיתופיים) (ב),BEN SHEMEN (MOSHAV),31.7925658698779,34.9504178572746
3875229.486,3736064.215,1201,1201,2033,בית חלקיה,382,31,מושבים (כפרים שיתופיים) (ב),BET HILQIYYA,31.6150609844573,34.8523977583807
3956803.525,3892997.281,1202,1202,2034,חצור הגלילית,8550,18,"2000-9999 תושבים,ישובים יהודים",HAZOR HAGELILIT,32.9430489884835,35.5033012723088
3886055.471,3781615.781,1203,1203,2035,עדנים,393,31,מושבים (כפרים שיתופיים) (ב),ADANIM,32.0005242571622,34.9390432336754
3890965.973,3765036.088,1204,1204,2038,ברקת,1080,31,מושבים (כפרים שיתופיים) (ב),BAREQET,31.8602247420394,34.9783179629128
3907652.139,3738263.685,1205,1205,2039,קריית יערים (מוסד),253,34,ישובים מוסדיים יהודים,QIRYAT YE'ARIM(INSTITUTE),31.6336731898185,35.1116527561200
3939657.152,3692339.381,1206,1206,2042,עין גדי,603,33,קיבוצים,EN GEDI,31.2450557556134,35.3668635336214
3898273.355,3809363.752,1207,1207,2043,בחן,263,33,קיבוצים,BAHAN,32.2353312004319,35.0367327434883
3851192.89,3683375.803,1208,1208,2044,מלילות,268,31,מושבים (כפרים שיתופיים) (ב),MELILOT,31.1692047961423,34.6597363532573
3873346.966,3718615.778,1209,1209,2045,נחלה,379,31,מושבים (כפרים שיתופיים) (ב),NAHALA,31.4674100432847,34.8373229141318
3871699.218,3720138.049,1210,1210,2046,סגולה,310,31,מושבים (כפרים שיתופיים) (ב),SEGULLA,31.4802917030911,34.8241260956100
3855155.195,3694905.711,1211,1211,2047,ניר משה,308,31,מושבים (כפרים שיתופיים) (ב),NIR MOSHE,31.2667723787420,34.6915225957448
3856853.654,3693930.231,1212,1212,2048,ניר עקיבא,250,31,מושבים (כפרים שיתופיים) (ב),NIR AQIVA,31.2585177371341,34.7051446398092
3864102.579,3691270.658,1213,1213,2049,שדה צבי,232,31,מושבים (כפרים שיתופיים) (ב),SEDE ZEVI,31.2360120886415,34.7632606958694
3856775.684,3689770.759,1214,1214,2050,"תלמי ביל""ו",312,31,מושבים (כפרים שיתופיים) (ב),TALME BILU,31.2233197468881,34.7045193454177
3866619.737,3717383.249,1215,1215,2051,רווחה,425,31,מושבים (כפרים שיתופיים) (ב),REWAHA,31.4569802247267,34.7834328835700
3930378.683,3836701.993,1216,1216,2052,אביטל,423,31,מושבים (כפרים שיתופיים) (ב),AVITAL,32.4666709462200,35.2929484279600
3930733.847,3835157.443,1217,1217,2053,פרזון,318,31,מושבים (כפרים שיתופיים) (ב),PERAZON,32.4536007633674,35.2957788560716
3929627.711,3835182.069,1218,1218,2054,מיטב,323,31,מושבים (כפרים שיתופיים) (ב),METAV,32.4538091479517,35.2869633796068
